relevant	tweet	tags
1	suse sled12 sles12 security update zlib suse-su-2017 0004-1 nessus	PRO PRO PRO O O O ID ID O
1	local microsoft power point 2016 java code execution exploitdb	O ORG PRO PRO PRO PRO VUL VUL O
1	threatmeter suse sled12 sles12 security update gstreamer-plugins-good suse-su-2016 3288-1	O PRO PRO PRO O O O ID ID
1	threatmeter suse sled12 sles12 security update systemd suse-su-2017 0279-1	O PRO PRO PRO O O O ID ID
1	threatmeter cve-2016-8630 the x86 decode insn function in arch x86 kvm emulate.c in the linux kernel before 4.8.7	O ID O VER O O O O O VER O O O O PRO PRO O VER
1	0daytoday linux x86 egg-hunter shellcode 25 bytes shellcode 0day exploit	O PRO VER VUL VUL O O O O O
1	cve-2016-8630 the x86 decode insn function in arch x86 kvm emulate.c in the linux kernel before 4.8.7 when kvm is	ID O VER O O O O O VER O O O O PRO PRO O VER O O O
1	threatmeter na cve-2016-9588 arch x86 kvm vmx.c in the linux kernel through	O O ID O VER O O O O PRO PRO O
1	threatmeter shellcode linux x86 netcat e option disabled reverse shell shellcode 180 bytes	O O PRO VER O O O O VUL VUL VUL O O
1	rhsa-2016 2998-1 low red hat enterprise linux 6.2 advanced mission critical amc one-year notice	ID ID O ORG ORG PRO PRO VER O O O O O O
1	medium rhsa-2017 0177 java-1.6.0-sun security update problem description an update for java-1.6.0-sun is now	O ID ID PRO O O O O O O O PRO O O
1	high rhsa-2017 0165 openstack-cinder security update problem description an update for openstack-cinder is no	O ID ID O O O O O O O O O O O
1	cve-2015-1328 the overlayfs implementation in the linux aka linux kernel package before 3.19.0-21.21 in ubuntu t	ID O O O O O PRO O PRO PRO O O VER O PRO O
1	na rhsa-2017 0123 docker-latest security bug fix and enhancement update problem description an update for d	O ID ID O O O O O O O O O O O O O
1	critical rhsa-2017 0184 mysql security update problem description an update for mysql is now available for re	O ID ID PRO O O O O O O O PRO O O O O O
1	cve-2017-2584 arch x86 kvm emulate.c in the linux kernel through 4.9.3 allows local users to obtain sensitive info	ID O VER O O O O PRO PRO O VER VUL VUL VUL VUL VUL VUL VUL
1	na rhsa-2016 2999 red hat openshift enterprise 2.x end of life notice problem description this is the final	O ID ID ORG ORG PRO PRO VER O O O O O O O O O O
1	medium rhsa-2016 2972 vim security update problem description an update for vim is now available for red hat	O ID ID O O O O O O O O O O O O O ORG ORG
1	na rhsa-2016 2842 red hat openshift enterprise 2.x 30 day end of life notice problem description this is th	O ID ID ORG ORG PRO PRO VER O O O O O O O O O O O
1	na rhsa-2017 0001 ipa security update problem description an update for ipa is now available for red hat ente	O ID ID O O O O O O O O O O O O O ORG ORG O
1	threatmeter cve-2016-9178 the get user asm ex macro in arch x86 include asm uaccess.h in the linux kernel befor	O ID O O O O O O O O VER O O O O O PRO PRO O
1	cve-2016-9644 the get user asm ex macro in arch x86 include asm uaccess.h in the linux kernel 4.4.22 through 4.4	ID O O O O O O O O VER O O O O O PRO PRO VER O VER
1	cve-2016-10088 the sg implementation in the linux kernel through 4.9 does not properly restrict write operations i	ID O O O O O PRO PRO O VER VUL VUL VUL VUL VUL VUL O
1	mysql cluster 7.3.x lt 7.3.15 multiple vulnerabilities january 2017 cpu	PRO PRO VER O VER VUL VUL O O O
1	mysql cluster 7.4.x lt 7.4.13 multiple vulnerabilities january 2017 cpu	PRO PRO VER O VER VUL VUL O O O
1	threatmeter real design sql injection	O O O VUL VUL
1	threatmeter ibm tivoli storage flashcopy manager for sql server 3.1.1.7 obtain information vulnerability	O ORG O O O O O PRO PRO VER VUL VUL VUL
1	threatmeter oracle e-business multiple vulnerabilities january 2017 cpu	O ORG PRO VUL VUL O O O
1	na cve-2016-9676 buffer overflow in citrix provisioning services	O ID VUL VUL O PRO O O
1	threatmeter mysql cluster 7.2.x lt 7.2.26 multiple dos january 2017 cpu	O PRO PRO VER O VER VUL VUL O O O
1	microsoft internet explorer jscript9 java script stack walker memory corruption ms15-056	ORG PRO PRO O PRO O O O VUL VUL ID
1	hacking ubuntu linux distro exploiting the crashdb code injection issue securityaffairs ubuntu linux hacking	O PRO PRO O O O O VUL VUL O O PRO PRO O
1	cve-2016-9677 citrix provisioning services before 7.12 allows attackers to obtain sensitive kernel address informa	ID PRO O O O VER O O O VUL VUL VUL VUL VUL
1	oracle vm virtualbox 5.0.x lt 5.0.32 5.1.x lt 5.1.14 multiple vulnerabilities january 2017 cpu	ORG PRO PRO VER O VER VER O VER VUL VUL O O O
1	high cve-2016-9678 use-after-free vulnerability in citrix	O ID VUL VUL O PRO
1	citrix xenserver multiple vulnerabilities ctx218775 nessus	PRO PRO VUL VUL O O
1	threatmeter glsa-201612-08 linuxcifs utils buffer overflow	O ID PRO O VUL VUL
1	bugtraq secunia research oracle outside in vsdx use-after-free vulnerability bugtraq	O O O ORG PRO PRO O VUL VUL O
1	threatmeter high cve-2016-9678 use-after-free vulnerability in citrix	O O ID VUL VUL O PRO
1	java se mission control insecure transport mitm	PRO PRO O O VUL VUL VUL
1	java se mission control insecure transport man-in-the-middle	PRO PRO O O VUL VUL VUL
1	bugtraq re oss-security docker 1.12.6 security advisory	O O O PRO VER ID ID
1	bugtraq re oss-security docker 1.12.6 security advisory	O O O PRO VER ID ID
1	mariadb 5.5.x lt 5.5.54 multiple vulnerabilities nessus	PRO VER O VER VUL VUL O
1	webapps splunk 6.1.1 referer header cross-site scripting exploitdb	O PRO VER O O VUL VUL O
1	threatmeter java se mission control insecure transport man-in-the-middle	O PRO PRO O O VUL VUL VUL
1	oraclevm 3.2 bind ovmsa-2017-0034	PRO VER O ID
1	hacking mcafee virusscan enterprise for linux upgrade it asap securityaffairs hacking mcafee linux	O PRO PRO PRO O PRO O O O O O PRO PRO
1	hacking mcafee virusscan enterprise for linux upgrade it asap securityaffairs hacking mcafee linux	O PRO PRO PRO O PRO O O O O O PRO PRO
1	hacking mcafee virusscan enterprise for linux upgrade it asap securityaffairs hacking mcafee linux	O PRO PRO PRO O PRO O O O O O PRO PRO
1	ubuntu 12.04 lts 14.04 lts 16.04 lts 16.10 tomcat6 tomcat7 tomcat8 vulnerabilities usn-3177 nessus	PRO VER O VER O VER O VER PRO PRO PRO O ID O
1	medium usn-3159-1 linux kernel vulnerability	O ID PRO PRO O
1	vuln citrix provisioning services remote code execution and information disclosure vulnerabilities	O PRO O O VUL VUL VUL O VUL VUL VUL
1	vuln citrix provisioning services remote code execution and information disclosure vulnerabilities	O PRO O O VUL VUL VUL O VUL VUL VUL
1	na cve-2016-9678 use-after-free vulnerability in citrix	O ID VUL VUL O PRO
1	mariadb 10.1.x lt 10.1.20 multiple dos	PRO VER O VER VUL VUL
1	debian dsa-3767-1 mysql-5.5 security update nessus	PRO ID PRO O O O
1	oraclevm 3.3 3.4 vim ovmsa-2016-0182 nessus	PRO VER VER O ID O
1	debian dla-779-1 tomcat7 security update nessus	PRO ID PRO O O O
1	threatmeter oracle linux 7 memcached elsa-2016-2819	O ORG PRO VER O ID
1	threatmeter vuln citrix provisioning services remote code execution and information disclosure vulnerabilities	O O PRO O O VUL VUL VUL O VUL VUL VUL
1	threatmeter oraclevm 3.3 3.4 ghostscript ovmsa-2017-0002	O PRO VER VER O ID
1	threatmeter amazon linux ami tomcat8 alas-2016-778	O ORG PRO O PRO ID
1	threatmeter na cve-2016-9678 use-after-free vulnerability in citrix	O O ID VUL VUL O PRO
1	threatmeter mariadb 10.2.x lt 10.2.3 multiple dos	O PRO VER O VER VUL VUL
1	threatmeter mariadb 10.1.x lt 10.1.20 multiple dos	O PRO VER O VER VUL VUL
1	oracle linux 6 7 expat elsa-2016-2824 nessus	ORG PRO VER VER O ID O
1	suse sles12 security update libtcnative-1-0 suse-su-2016 2871-1	PRO PRO O O O ID ID
1	threatmeter mariadb 10.1.x lt 10.1.19 multiple vulnerabilities	O PRO VER O VER VUL VUL
1	remote code execution rce attacks on apache struts	VUL VUL VUL VUL VUL O PRO PRO
1	vmware vsphere client xxe injection information disclosure vmsa-2016-0022	PRO PRO O VUL VUL VUL VUL ID
1	vuln util-linux cve-2016-5011 local denial of service vulnerability	O O ID VUL VUL VUL VUL VUL
1	threatmeter na cve-2016-7456 vmware vsphere data protection vdp 5.5.x	O O ID PRO PRO PRO PRO PRO VER
1	vmware vsphere client xxe injection information disclosure vmsa-2016-0022 nessus	PRO PRO O VUL VUL VUL VUL ID O
1	threatmeter vmware vsphere client xxe injection information disclosure vmsa-2016-0022	O PRO PRO O VUL VUL VUL VUL ID
1	threatmeter vmware vsphere client 5.5 6.0 xxe privilege escalation	O PRO PRO O VER VER VUL VUL VUL
1	vuln debian tomcat package multiple local privilege escalation vulnerabilities	O PRO PRO O VUL VUL VUL VUL VUL
1	vuln util-linux cve-2016-5011 local denial of service vulnerability bugtraq	O O ID VUL VUL VUL VUL VUL O
1	threatmeter na cve-2016-7458 vmware vsphere client 5.5 before u3e and 6.0	O O ID PRO PRO O VER O O O VER
1	threatmeter 0daytoday mcafee virus scan enterprise for linux remote code execution exploit 0day exploit	O O PRO PRO PRO PRO O PRO VUL VUL VUL O O O
1	linux kernel 3.0.1 denial of service gain privileges memory corruption vulnerability	PRO PRO VER VUL VUL VUL VUL VUL VUL VUL VUL
1	sqlite 3.12.2 denial of service obtain information vulnerability sqlite 3.12.2 denial of service obtain informati	PRO VER VUL VUL VUL VUL VUL VUL PRO VER VUL VUL VUL O O
1	linux kernel 4.6.6 denial of service overflow vulnerability linux kernel 4.6.6 denial of service overflow vulner	PRO PRO VER VUL VUL VUL VUL VUL PRO PRO VER VUL VUL VUL O O
1	zdi-16-617 dell sonicwall universal management suite imagepreviewservlet sql injection remote code execution vuln	ID O O O O O O VUL VUL VUL VUL VUL O
1	mysql cluster 7.4.x lt 7.4.13 multiple vulnerabilities january 2017 cpu nessus	PRO PRO VER O VER VUL VUL O O O O
1	hacking ubuntu linux distro exploiting the crashdb code injection issue securityaffairs	O PRO PRO O O O O VUL VUL O O
1	vulnerability spotlight multiple code execution vulnerabilities in oracle outside in technology	O O VUL VUL VUL VUL O ORG PRO PRO PRO
1	threatmeter opensuse security update gnu health and it s dependencies opensuse-2017-6	O PRO O O O O O O O O ID
1	threatmeter mcafee virus scan enterprise opens linux machines to remote attackers	O PRO PRO PRO PRO O PRO O O VUL VUL
1	threatmeter red hat jboss eap 5.2.x untrusted data deserialization	O ORG ORG PRO PRO VER VUL VUL VUL
1	microsoft azure flaws exposed red hat enterprise linux instances	ORG PRO O O ORG ORG PRO PRO O
1	threatmeter citrix provisioning services multiple flaws let remote users obtain sensitive information and execute	O PRO O O O O O VUL VUL VUL VUL VUL O O
1	linux kernel sg write and bsg write functions let local users obtain root privileges	PRO PRO O O O O O O O VUL VUL VUL VUL VUL
1	na cve-2016-9680 citrix provisioning services before 7.12 allows citrix provisioning services before 7.12 a	O ID PRO O O O VER O PRO O O O VER O
1	na cve-2016-9677 citrix provisioning services before 7.12 allows citrix provisioning services before 7.12 a	O ID PRO O O O VER O PRO O O O VER O
1	webapps splunk 6.1.1 referer header cross-site scripting	O PRO VER O O VUL VUL
1	red hat jboss enterprise application platform denial of service	ORG ORG PRO PRO PRO PRO VUL VUL VUL
1	redhat jboss enterprise application platform 7.0 denial of service vulnerability	ORG PRO PRO PRO PRO VER VUL VUL VUL VUL
1	threatmeter red hat jboss enterprise application platform denial of service	O ORG ORG PRO PRO PRO PRO VUL VUL VUL
1	vuln linux kernel cve-2017-5549 local denial of service vulnerability linux kernel cve-2017-5549 local denial of	O PRO PRO ID VUL VUL VUL VUL VUL PRO PRO ID O O O
1	threatmeter redhat jboss enterprise application platform 7.0 denial of service vulnerability	O ORG PRO PRO PRO PRO VER VUL VUL VUL VUL
1	splunk enterprise 6.4.3 server-side request forgery	PRO PRO VER VUL VUL VUL
1	splunk enterprise 6.4.3 server-side request forgery	PRO PRO VER VUL VUL VUL
1	vuln red hat jboss enterprise application platform cve-2016-9585 remote denial of service vulnerability	O ORG ORG PRO PRO PRO PRO ID VUL VUL VUL VUL VUL
1	vuln red hat jboss enterprise application platform cve-2016-8627 remote denial of service vulnerability	O ORG ORG PRO PRO PRO PRO ID VUL VUL VUL VUL VUL
1	vuln oracle java se cve-2016-5554 remote security vulnerability vulnerable oracle jre windows production relea	O ORG PRO PRO ID VUL VUL VUL O ORG PRO PRO O O
1	vuln oracle java se cve-2017-3289 remote security vulnerability vulnerable oracle jre windows production relea	O ORG PRO PRO ID VUL VUL VUL O ORG PRO PRO O O
1	vuln oracle java se cve-2016-5542 remote security vulnerability vulnerable oracle jre windows production relea	O ORG PRO PRO ID VUL VUL VUL O ORG PRO PRO O O
1	vuln red hat jboss enterprise application platform cve-2016-9585 remote denial of service vulnerability bugtraq	O ORG ORG PRO PRO PRO PRO ID VUL VUL VUL VUL VUL O
1	vuln red hat jboss enterprise application platform cve-2016-8627 remote denial of service vulnerability bugtraq	O ORG ORG PRO PRO PRO PRO ID VUL VUL VUL VUL VUL O
1	threatmeter splunk enterprise 6.4.3 server-side request forgery	O PRO PRO VER VUL VUL VUL
1	threatmeter splunk enterprise 6.4.3 server-side request forgery	O PRO PRO VER VUL VUL VUL
1	0daytoday splunk enterprise 6.4.3 server-side request forgery vulnerability webapps exploits vulnerability	O PRO PRO VER VUL VUL VUL VUL O O O
1	0daytoday splunk enterprise 6.4.3 server-side request forgery vulnerability webapps exploits vulnerability	O PRO PRO VER VUL VUL VUL VUL O O O
1	0daytoday splunk enterprise 6.4.3 server-side request forgery vulnerability webapps exploits vulnerability	O PRO PRO VER VUL VUL VUL VUL O O O
1	0daytoday splunk enterprise 6.4.3 server-side request forgery vulnerability webapps exploits vulnerability	O PRO PRO VER VUL VUL VUL VUL O O O
1	citrix license server 11.14.0.0 execute code denial of service vulnerability citrix license server 11.14.0.0 exe	PRO PRO PRO VER VUL VUL VUL VUL VUL VUL PRO PRO PRO VER O
1	threatmeter oracle glassfish server 2.1.1.x lt 2.1.1.30 3.0.1.x lt 3.0.1.15 3.1.2.x lt 3.1.2.16 multiple vulnera	O ORG PRO PRO VER O VER VER O VER VER O VER VUL VUL
1	na vmsa-2016-0022 vmware product updates address information disclosure vulnerabilities a vsphere client xml	O ID PRO O O O VUL VUL VUL O PRO O O
1	0daytoday red hat jboss eap deserialization of untrusted data vulnerability webapps exploits vulnerability	O ORG ORG PRO PRO VUL VUL VUL VUL VUL O O O
1	bugtraq security dsa 3770-1 mariadb-10.0 security update ----begin pgp signed message---- hash sha512	O O ID ID PRO O O O O O O O O
1	threatmeter na cve-2016-9777 kvm in the linux kernel before 4.8.12 when i o	O O ID O O O PRO PRO O VER O O O
1	adobe flash player 18.0.0.366 linux execute code vulnerability adobe flash player 18.0.0.366 linux execute code	ORG PRO PRO VER PRO VUL VUL VUL ORG PRO PRO VER PRO VUL VUL
1	opensuse security update x window system client libraries opensuse-2016-1420 nessus	PRO O O O O O O O ID O
1	opensuse security update gnu health and it s dependencies opensuse-2017-6	PRO O O O O O O O O ID
1	bugtraq security dsa 3738-1 tomcat7 security update ----begin pgp signed message---- hash sha512 --	O O ID ID PRO O O O O O O O O O
1	red hat jboss eap 5.2.x untrusted data deserialization	ORG ORG PRO PRO VER VUL VUL VUL
1	threatmeter cve-2016-9676 buffer overflow in citrix provisioning services before 7.12 allows attackers to execute	O ID VUL VUL O PRO O O O VER O O O O
1	glsa-201612-08 linuxcifs utils buffer overflow nessus	ID PRO O VUL VUL O
1	freebsd remote-code-execution vulnerability in mysql and its variants cve 2016-6662 dc596a17-7a9e-11 nessus	O VUL VUL O PRO O O O ID ID O O
1	high cve-2016-9676 buffer overflow in citrix provisioning services	O ID VUL VUL O PRO O O
1	ubuntu 16.04 lts linux-raspi2 vulnerabilities usn-3169-3	PRO VER O O O ID
1	schoolhos cms 2.29 sql injection exploit	O O VER VUL VUL VUL
1	threatmeter smartbear announces testcomplete 12.2 red hat openshift container platform 3.4 and android security	O O O O VER ORG ORG PRO PRO PRO VER O O O
1	oracle e-business suite 12.x unconstrainted file download exploit	ORG PRO PRO VER VUL VUL VUL VUL
1	threatmeter vuln oracle january 2017 critical patch update multiple vulnerabilities	O O ORG O O O O O VUL VUL
1	vuln oracle january 2017 critical patch update multiple vulnerabilities bugtraq	O ORG O O O O O VUL VUL O
1	vuln oracle january 2017 critical patch update multiple vulnerabilities bugtraq	O ORG O O O O O VUL VUL O
1	threatmeter desh universal cms sql injection	O O O O VUL VUL
1	threatmeter low cve-2016-4443 red hat enterprise virtualization rhev	O O ID ORG ORG PRO O O
1	threatmeter hp operations orchestration wsexecutionbridgeservice servlet java object deserialization rce	O O O O O O PRO VUL VUL VUL
1	threatmeter vigilnce linux kernel buffer overflow via proc keys show	O O PRO PRO VUL VUL O O O O
1	vuln libarchive cve-2016-5418 arbitrary file write vulnerability vulnerable redhat enterprise linux workstatio	O O ID VUL VUL VUL VUL O ORG PRO PRO O
1	cve-2016-1251 dbd-mysql	ID PRO
1	na usn-3149-2 linux kernel trusty hwe vulnerability a security issue affects these releases of ubuntu and it	O ID PRO PRO O VUL VUL O O O O O O O PRO O O
1	vuln vmware vsphere data protection cve-2016-7456 authentication bypass vulnerability	O PRO PRO PRO PRO ID VUL VUL VUL
1	threatmeter vuln vmware vsphere data protection cve-2016-7456 authentication bypass vulnerability	O O PRO PRO PRO PRO ID VUL VUL VUL
1	vuln vmware vsphere data protection cve-2016-7456 authentication bypass vulnerability bugtraq	O PRO PRO PRO PRO ID VUL VUL VUL O
1	vuln adobe flash player and air cve-2010-2215 unspecified clickjacking vulnerability vulnerable suse suse li	O ORG PRO PRO O PRO ID VUL VUL VUL O PRO O O
1	bugtraq cve-2015-1730 msie jscript9 java script stack walker memory corruption details and poc	O ID O O PRO O O O VUL VUL O O O
1	redhat quickstart cloud installer remote code execution vulnerability red hat quickstart cloud installer qci use	ORG O O O VUL VUL VUL VUL ORG ORG O O O O O
1	rt eduardkovacs following ransom attacks on mongodb and elasticsearch databases couchdb and hadoop are now under attack	O O O VUL VUL O PRO O PRO O PRO O PRO O O O O
1	threatmeter cve-2016-8740 the mod http2 module in the apache http server 2.4.17 through 2.4.23 when the protocol	O ID O O O O O O PRO PRO PRO VER O VER O O O
1	na usn-3150-1 linux kernel vulnerability a security issue affects these releases of ubuntu and its derivatives	O ID PRO PRO O O O O O O O O PRO O O O
1	0daytoday microsoft internet explorer jscript9 java script stack walker memory corruption ms15 0day exploi	O ORG PRO PRO O PRO O O O VUL VUL O O O
1	bugtraq security bulletin hpsbux03665 rev.3 hp-ux tomcat-based servlet engine remote denial of service dos	O O O O O O PRO PRO PRO VUL VUL VUL VUL O
1	bugtraq security bulletin hpsbux03665 rev.3 hp-ux tomcat-based servlet engine remote denial of service dos	O O O O O O PRO PRO PRO VUL VUL VUL VUL O
1	threatmeter another nasty linux kernel bug surfaces	O O O PRO PRO O O
1	na usn-3174-1 mysql vulnerabilities a security issue affects these releases of ubuntu and its derivatives u	O ID PRO O O O O O O O O PRO O O O O
1	critical usn-3162-1 linux kernel vulnerabilities a security issue affects these releases of ubuntu and its der	O ID PRO PRO O O O O O O O O PRO O O O
1	high usn-3170-1 linux kernel vulnerabilities a security issue affects these releases of ubuntu and its derivat	O ID PRO PRO O O O O O O O O PRO O O O
1	threatmeter thousands of mongodb databases hit by ransomware attacks	O O O PRO PRO O O VUL VUL
1	na cve-2016-6213 fs namespace.c in the linux kernel before 4.9 fs namespace.c in the linux kernel before 4	O ID O O O O PRO PRO O VER O O O O PRO PRO O O
1	threatmeter na cve-2016-5737 the gerrit configuration in the openstack	O O ID O O O O O PRO
1	hp network automation rpcservlet java object deserialization rce nessus	O O O O PRO VUL VUL VUL O
1	threatmeter freebsd apache httpd denial of service in http 2 cb0bf1ec-bb92-11e6-a9a5-b499baebfeaf	O O PRO O VUL VUL VUL O O O O
1	cve-2016-9678 use-after-free vulnerability in citrix provisioning services before 7.12 allows attackers to execute	ID VUL VUL O PRO O O O VER O O O O
1	threatmeter best hacking tools of 2017 for windows linux and os x	O O O O O O O PRO PRO O O O
1	ibm tivoli storage flashcopy manager for sql server 3.1.1.7 obtain information vulnerability	ORG O O O O O PRO PRO VER VUL VUL VUL
1	mcafee virus scan for linux allows for remote code execution as root	PRO PRO PRO O PRO O O VUL VUL VUL O O
1	mysql cluster 7.2.x lt 7.2.27 ndbapi subcomponent buffer overflow january 2017 cpu	PRO PRO VER O VER O O VUL VUL O O O
1	na cve-2016-9313 security keys big key.c in the linux kernel security keys big key.c in the linux kernel be	O ID O O O O O O PRO PRO O O O O O O PRO PRO O
1	how to brute force a mysql db	O O VUL VUL O PRO O
1	threatmeter apache mod session crypto padding oracle	O PRO O O O O ORG
1	vuln oracle january 2017 critical patch update multiple vulnerabilities vulnerable oracle weblogic server 10.3	O ORG O O O O O VUL VUL O ORG PRO PRO VER
1	cve-2016-8655 a new 5-year-old flaw found in the linux kernel securityaffairs linux hacking kernel	ID O O O O O O O PRO PRO O PRO O O
1	cve-2016-8655 a new 5-year-old flaw found in the linux kernel securityaffairs linux hacking kernel	ID O O O O O O O PRO PRO O PRO O O
1	vuln sap netweaver application server java remote authorization bypass vulnerability	O ORG PRO PRO PRO PRO VUL VUL VUL VUL
1	vuln sap netweaver application server java remote authorization bypass vulnerability	O ORG PRO PRO PRO PRO VUL VUL VUL VUL
1	threatmeter vuln sap netweaver application server java remote authorization bypass vulnerability	O O ORG PRO PRO PRO PRO VUL VUL VUL VUL
1	threatmeter vuln sap netweaver application server java remote authorization bypass vulnerability	O O ORG PRO PRO PRO PRO VUL VUL VUL VUL
1	vuln sap netweaver application server java remote authorization bypass vulnerability bugtraq	O ORG PRO PRO PRO PRO VUL VUL VUL VUL O
1	vuln linux kernel cve-2013-6282 local privilege escalation vulnerabilities vulnerable ubuntu ubuntu linux 12.0	O PRO PRO ID VUL VUL VUL VUL O PRO PRO PRO VER
1	vuln oracle mysql cve-2016-5626 remote security vulnerability vulnerable oracle mysql 5.7.14 oracle mysql 5.7	O ORG PRO ID VUL VUL VUL O ORG PRO VER ORG PRO VER
1	mongodb ransomware attacks	PRO VUL VUL
1	threatmeter mongodb ransomware attacks	O PRO VUL VUL
1	opensuse security update ffmpeg opensuse-2016-1365	PRO O O O ID
1	opensuse security update libtcnative-1-0 opensuse-2016-1375	PRO O O O ID
1	opensuse security update sudo opensuse-2016-1381	PRO O O O ID
1	opensuse security update libarchive opensuse-2016-1404	PRO O O O ID
1	opensuse security update tcpreplay opensuse-2016-1408	PRO O O O ID
1	opensuse security update tiff opensuse-2016-1425	PRO O O O ID
1	opensuse security update qemu opensuse-2016-1451	PRO O O O ID
1	opensuse security update python-twisted opensuse-2016-1482	PRO O O O ID
1	opensuse security update gd opensuse-2016-1510	PRO O O O ID
1	opensuse security update samba opensuse-2017-12	PRO O O O ID
1	opensuse security update gstreamer-plugins-base opensuse-2017-95	PRO O O O ID
1	opensuse security update gstreamer-plugins-bad opensuse-2017-94	PRO O O O ID
1	opensuse security update libgit2 opensuse-2017-121	PRO O O O ID
1	opensuse security update php5 opensuse-2016-1449	PRO O O O ID
1	opensuse security update mozillafirefox opensuse-2016-1490	PRO O O O ID
1	opensuse security update php5 opensuse-2017-62	PRO O O O ID
1	opensuse security update gstreamer-plugins-good opensuse-2017-93	PRO O O O ID
1	opensuse security update bind opensuse-2017-114	PRO O O O ID
1	opensuse security update flash-player opensuse-2016-1484	PRO O O O ID
1	opensuse security update virtualbox opensuse-2017-141	PRO O O O ID
1	oracle linux 7 gstreamer1-plugins-good elsa-2017-0020	ORG PRO VER O ID
1	oracle linux 7 memcached elsa-2016-2819	ORG PRO VER O ID
1	oraclevm 3.3 3.4 sudo ovmsa-2016-0170	PRO VER VER O ID
1	oraclevm 3.3 3.4 vim ovmsa-2016-0182	PRO VER VER O ID
1	oraclevm 3.3 3.4 expat ovmsa-2016-0168	PRO VER VER O ID
1	oraclevm 3.3 3.4 ghostscript ovmsa-2017-0002	PRO VER VER O ID
1	oraclevm 3.3 xen ovmsa-2016-0177	PRO VER PRO ID
1	oraclevm 3.3 xen ovmsa-2016-0171	PRO VER PRO ID
1	oraclevm 3.4 xen ovmsa-2016-0173	PRO VER PRO ID
1	oraclevm 3.3 xen ovmsa-2016-0165	PRO VER PRO ID
1	oraclevm 3.2 xen ovmsa-2016-0172	PRO VER PRO ID
1	oraclevm 3.4 xen ovmsa-2016-0164	PRO VER PRO ID
1	oraclevm 3.4 xen ovmsa-2016-0176	PRO VER PRO ID
1	oraclevm 3.2 xen ovmsa-2016-0166 nessus	PRO VER PRO ID O
1	threatmeter vuln apache tomcat cve-2015-5351 cross site request forgery vulnerability	O O PRO PRO ID VUL VUL VUL VUL VUL
1	vuln apache tomcat cve-2015-5351 cross site request forgery vulnerability bugtraq	O PRO PRO ID VUL VUL VUL VUL VUL O
1	threatmeter oraclevm 3.4 xen ovmsa-2016-0164	O PRO VER PRO ID
1	threatmeter oraclevm 3.4 xen ovmsa-2016-0173	O PRO VER PRO ID
1	threatmeter oraclevm 3.2 xen ovmsa-2017-0009	O PRO VER PRO ID
1	threatmeter oraclevm 3.2 xen ovmsa-2016-0166	O PRO VER PRO ID
1	threatmeter oraclevm 3.3 xen ovmsa-2016-0165	O PRO VER PRO ID
1	opensuse security update libgit2 opensuse-2016-1450 nessus	PRO O O O ID O
1	opensuse security update python-twisted opensuse-2016-1482 nessus	PRO O O O ID O
1	opensuse security update irssi opensuse-2017-67 nessus	PRO O O O ID O
1	opensuse security update icoutils opensuse-2017-104 nessus	PRO O O O ID O
1	opensuse security update qemu opensuse-2017-116 nessus	PRO O O O ID O
1	opensuse security update xtrabackup opensuse-2017-132 nessus	PRO O O O ID O
1	opensuse security update php5 opensuse-2016-1505 nessus	PRO O O O ID O
1	ubuntu 12.04 lts linux vulnerability usn-3144-1	PRO VER O PRO O ID
1	ubuntu 14.04 lts linux vulnerability usn-3149-1	PRO VER O PRO O ID
1	ubuntu 12.04 lts linux vulnerability usn-3150-1	PRO VER O PRO O ID
1	threatmeter opensuse security update sudo opensuse-2016-1343	O PRO O O O ID
1	threatmeter opensuse security update libcares2 opensuse-2016-1373	O PRO O O O ID
1	threatmeter opensuse security update pacemaker opensuse-2016-1447	O PRO O O O ID
1	threatmeter opensuse security update php7 opensuse-2017-61	O PRO O O O ID
1	threatmeter opensuse security update irssi opensuse-2017-67	O PRO O O O ID
1	threatmeter opensuse security update icoutils opensuse-2017-104	O PRO O O O ID
1	threatmeter opensuse security update v8 opensuse-2017-119	O PRO O O O ID
1	threatmeter opensuse security update perl-dbd-mysql opensuse-2017-130	O PRO O O O ID
1	threatmeter opensuse security update php5 opensuse-2016-1449	O PRO O O O ID
1	threatmeter opensuse security update mozillafirefox opensuse-2016-1534	O PRO O O O ID
1	threatmeter opensuse security update systemd opensuse-2017-150	O PRO O O O ID
1	threatmeter citrix xenserver multiple vulnerabilities ctx218775	O PRO PRO VUL VUL O
1	threatmeter amazon linux ami tomcat6 alas-2016-776	O ORG PRO O PRO ID
1	threatmeter ubuntu 12.04 lts linux vulnerability usn-3144-1	O PRO VER O PRO O ID
1	opensuse security update the linux kernel opensuse-2016-1436	PRO O O O PRO PRO ID
1	threatmeter opensuse security update the linux kernel opensuse-2016-1410	O PRO O O O PRO PRO ID
1	threatmeter opensuse security update the linux kernel opensuse-2016-1428	O PRO O O O PRO PRO ID
1	threatmeter opensuse security update the linux kernel opensuse-2016-1426	O PRO O O O PRO PRO ID
1	threatmeter opensuse security update the linux kernel opensuse-2017-1	O PRO O O O PRO PRO ID
1	cve-2016-9563 bc-bmt-bpm-dsk in sap netweaver as java 7.5 allows remote authenticated users to conduct xml externa	ID O O ORG PRO O PRO VER O VUL VUL VUL VUL VUL VUL VUL
1	na cve-2016-5737 the gerrit configuration in the openstack	O ID O O O O O PRO
