relevant	tweet	tags
1	vuln linux kernel cve-2016-6130 local information disclosure vulnerability bugtraq	O PRO PRO ID VUL VUL VUL VUL O
1	threatmeter vuln linux kernel cve-2016-6480 local information disclosure vulnerability	O O PRO PRO ID VUL VUL VUL VUL
1	threatmeter vuln linux kernel cve-2015-8104 denial of service vulnerability	O O PRO PRO ID VUL VUL VUL VUL
1	vuln linux kernel cve-2016-10150 denial of service vulnerability bugtraq	O PRO PRO ID VUL VUL VUL VUL O
1	threatmeter vuln linux kernel cve-2016-10150 denial of service vulnerability	O O PRO PRO ID VUL VUL VUL VUL
1	oracle mysql server 5.5.53 5.6.34 5.7.16 packaging unknown vulnerability	ORG PRO PRO VER VER VER O VUL VUL
1	oracle mysql server 5.5.53 5.6.34 5.7.16 myisam unknown vulnerability	ORG PRO PRO VER VER VER O VUL VUL
1	mcafee virus scan enterprise for linux remote code execution	ORG PRO PRO PRO O PRO VUL VUL VUL
1	threatmeter sqlite 3.12.2 denial of service obtain information vulnerability	O PRO VER VUL VUL VUL VUL VUL VUL
1	vuln linux kernel cve-2017-5548 local denial of service vulnerability	O PRO PRO ID VUL VUL VUL VUL VUL
1	vuln linux kernel cve-2016-10153 local denial of service vulnerability	O PRO PRO ID VUL VUL VUL VUL VUL
1	vuln linux kernel cve-2017-5548 local denial of service vulnerability	O PRO PRO ID VUL VUL VUL VUL VUL
1	vuln linux kernel cve-2017-5551 local denial of service vulnerability	O PRO PRO ID VUL VUL VUL VUL VUL
1	vuln linux kernel cve-2017-5551 local denial of service vulnerability	O PRO PRO ID VUL VUL VUL VUL VUL
1	oracle mysql server up to 5.7.16 encryption unknown vulnerability	ORG PRO PRO VER VER VER VUL VUL VUL
1	threatmeter vuln linux kernel crypto mcryptd.c denial of service vulnerability	O O PRO PRO O O VUL VUL VUL VUL
1	vuln linux kernel crypto mcryptd.c denial of service vulnerability bugtraq	O PRO PRO O O VUL VUL VUL VUL O
1	vuln linux kernel kvm emulate.c local information disclosure vulnerability bugtraq	O PRO PRO O O VUL VUL VUL VUL O
1	vuln sap netweaver as java getuseruddielements sql injection vulnerability bugtraq	O ORG PRO O PRO O VUL VUL VUL O
1	threatmeter vuln sap netweaver as java getuseruddielements sql injection vulnerability	O O ORG PRO O PRO O VUL VUL VUL
1	mcafee virus scan enterprise opens linux machines to remote attackers	ORG PRO PRO PRO O PRO O O VUL VUL
1	threatmeter mcafee virus scan enterprise for linux remote code execution	O ORG PRO PRO PRO O PRO VUL VUL VUL
1	threatmeter vuln linux kernel cve-2016-7042 local denial of service vulnerability	O O PRO PRO ID VUL VUL VUL VUL VUL
1	vuln linux kernel cve-2017-5546 local denial of service vulnerability bugtraq	O PRO PRO ID VUL VUL VUL VUL VUL O
1	threatmeter vuln linux kernel cve-2017-5548 local denial of service vulnerability	O O PRO PRO ID VUL VUL VUL VUL VUL
1	vuln linux kernel cve-2017-5548 local denial of service vulnerability bugtraq	O PRO PRO ID VUL VUL VUL VUL VUL O
1	threatmeter vuln linux kernel cve-2017-5551 local denial of service vulnerability	O O PRO PRO ID VUL VUL VUL VUL VUL
1	threatmeter linux kernel 3.18.6 bypass a restriction or similar vulnerability	O PRO PRO VER VUL VUL VUL VUL VUL VUL
1	threatmeter linux kernel 3.18.1 denial of service memory corruption vulnerability	O PRO PRO VER VUL VUL VUL VUL VUL VUL
1	vuln linux kernel cve-2016-7039 stack overflow denial of service vulnerability	O PRO PRO ID VUL VUL VUL VUL VUL VUL
1	vuln linux kernel cve-2016-8666 stack overflow denial of service vulnerability	O PRO PRO ID VUL VUL VUL VUL VUL VUL
1	vuln linux kernel cve-2016-9576 use after free memory corruption vulnerability	O PRO PRO ID VUL VUL VUL VUL VUL VUL
1	threatmeter vuln linux kernel sound core timer.c local information disclosure vulnerability	O O PRO PRO O O O VUL VUL VUL VUL
1	vuln linux kernel sound core timer.c local information disclosure vulnerability bugtraq	O PRO PRO O O O VUL VUL VUL VUL O
1	ubuntu 12.04 lts 14.04 lts 16.04 lts 16.10 exim4 vulnerability usn-3164-1	PRO VER O VER O VER O VER O O ID
1	threatmeter mcafee virus scan enterprise opens linux machines to remote attackers	O ORG PRO PRO PRO O PRO O O VUL VUL
1	threatmeter oracle mysql server up to 5.7.16 x plugin unknown vulnerability	O ORG PRO PRO VER VER VER O O VUL VUL
1	cve-2016-7279 ms16-144 microsoft internet explorer browser remote code execution 3204059 mcafee	ID ID ORG PRO PRO O VUL VUL VUL O ORG
1	vuln linux kernel cve-2016-8666 stack overflow denial of service vulnerability bugtraq	O PRO PRO ID VUL VUL VUL VUL VUL VUL O
1	threatmeter vuln linux kernel cve-2016-8666 stack overflow denial of service vulnerability	O O PRO PRO ID VUL VUL VUL VUL VUL VUL
1	threatmeter vuln linux kernel cve-2016-8666 stack overflow denial of service vulnerability	O O PRO PRO ID VUL VUL VUL VUL VUL VUL
1	vuln linux kernel cve-2016-9576 use after free memory corruption vulnerability bugtraq	O PRO PRO ID VUL VUL VUL VUL VUL VUL O
1	threatmeter linux kernel 4.8.2 denial of service overflow memory corruption vulnerability	O PRO PRO VER VUL VUL VUL VUL VUL VUL VUL
1	linux kernel 3.0.1 denial of service gain privileges memory corruption vulnerability	PRO PRO VER VUL VUL VUL VUL VUL VUL VUL VUL
1	threatmeter ubuntu 12.04 lts 14.04 lts 16.04 lts 16.10 c-ares vulnerability usn-3143-1	O PRO VER O VER O VER O VER O O ID
1	threatmeter ubuntu 12.04 lts 14.04 lts 16.04 lts 16.10 vim vulnerability usn-3139-1	O PRO VER O VER O VER O VER O O ID
1	ubuntu 12.04 lts 14.04 lts 16.04 lts 16.10 pcsc-lite vulnerability usn-3176-1 nessus	PRO VER O VER O VER O VER O O ID PRO
1	ubuntu 12.04 lts 14.04 lts 16.04 lts 16.10 c-ares vulnerability usn-3143-1 nessus	PRO VER O VER O VER O VER O O ID PRO
1	ubuntu 12.04 lts 14.04 lts 16.04 lts 16.10 exim4 vulnerability usn-3164-1 nessus	PRO VER O VER O VER O VER O O ID PRO
1	mcafee virus scan for linux allows for remote code execution as root	ORG PRO PRO O PRO O O VUL VUL VUL O O
1	vuln linux kernel scsi arcmsr driver cve-2016-7425 local heap buffer overflow vulnerability	O PRO PRO O O O ID VUL VUL VUL VUL VUL
1	vuln linux kernel path openat function use after free memory corruption vulnerability	O PRO PRO O O O VUL VUL VUL VUL VUL VUL
1	vuln libarchive cve-2016-5418 arbitrary file write vulnerability vulnerable redhat enterprise linux workstatio	O O ID VUL VUL VUL VUL O ORG PRO PRO O
1	vuln linux kernel cve-2016-9120 local use after free memory corruption vulnerability bugtraq	O PRO PRO ID VUL VUL VUL VUL VUL VUL VUL O
1	threatmeter vuln linux kernel cve-2016-9120 local use after free memory corruption vulnerability	O O PRO PRO ID VUL VUL VUL VUL VUL VUL VUL
1	critical glsa-201612-08 linuxcifs utils buffer overflow synopsis a vulnerability in linuxcifs utils cifscre	O ID PRO O VUL VUL O O O O PRO O O
1	threatmeter vuln linux kernel scsi arcmsr driver cve-2016-7425 local heap buffer overflow vulnerability	O O PRO PRO O O O ID VUL VUL VUL VUL VUL
1	vuln linux kernel scsi arcmsr driver cve-2016-7425 local heap buffer overflow vulnerability bugtraq	O PRO PRO O O O ID VUL VUL VUL VUL VUL O
1	threatmeter tenable nessus input validation flaw lets remote users conduct cross-site scripting attacks	O ORG PRO VUL VUL VUL O O O O VUL VUL VUL
1	threatmeter vuln linux kernel path openat function use after free memory corruption vulnerability	O O PRO PRO O O O VUL VUL VUL VUL VUL VUL
1	vuln linux kernel path openat function use after free memory corruption vulnerability bugtraq	O PRO PRO O O O VUL VUL VUL VUL VUL VUL O
1	0daytoday linux kernel 2.6.x pipe.c privilege escalation exploit cve-2009-3547 remote exploits 0day exploit	O PRO PRO VER O VUL VUL VUL ID VUL VUL O O
1	cve-2016-7240 ms16-129 microsoft edge browser memory corruption remote code execution vii 3199057 mcafee	ID ID ORG PRO O VUL VUL VUL VUL VUL O O ORG
1	vuln linux kernel cve-2016-6130 local information disclosure vulnerability vulnerable suse linux enterprise wo	O PRO PRO ID VUL VUL VUL VUL O PRO PRO PRO O
1	zdi-16-617 dell sonicwall universal management suite imagepreviewservlet sql injection remote code execution vuln	ID ORG PRO PRO PRO PRO O VUL VUL VUL VUL VUL O
1	vuln linux kernel cve-2016-8650 null pointer deference local denial of service vulnerability bugtraq	O PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL O
1	threatmeter vuln linux kernel cve-2016-8650 null pointer deference local denial of service vulnerability	O O PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL
1	vuln linux kernel sound core pcm lib.c local use after free memory corruption vulnerability	O PRO PRO O O O O VUL VUL VUL VUL VUL VUL VUL
1	vuln linux kernel kvm emulate.c local information disclosure vulnerability vulnerable linux kernel 4.4.30 li	O PRO PRO O O VUL VUL VUL VUL O PRO PRO VER O
1	vuln sap netweaver as java getuseruddielements sql injection vulnerability sap netweaver as java getuseruddie	O ORG PRO O PRO O VUL VUL VUL ORG PRO O PRO O
1	threatmeter 0daytoday mcafee virus scan enterprise for linux remote code execution exploit 0day exploit	O O ORG PRO PRO PRO O PRO VUL VUL VUL VUL O O
1	vuln linux kernel cve-2016-10153 local denial of service vulnerability linux kernel cve-2016-10153 local denial	O PRO PRO ID VUL VUL VUL VUL VUL PRO PRO ID O O
1	vuln linux kernel cve-2016-9754 local integer overflow vulnerability vulnerable linux kernel 4.2.3 linux kerne	O PRO PRO ID VUL VUL VUL VUL O PRO PRO VER PRO O
1	linux kernel 3 denial of service overflow vulnerability home ask the team mailing lists advertis	PRO PRO VER VUL VUL VUL VUL VUL O O O O O O O
1	vuln linux kernel tcp xmit retransmit queue function use after free denial of service vulnerability	O PRO PRO O O O O O VUL VUL VUL VUL VUL VUL VUL
1	vuln linux kernel pcpu extend area map function use after free denial of service vulnerability	O PRO PRO O O O O O VUL VUL VUL VUL VUL VUL VUL
1	vuln linux kernel tcp xmit retransmit queue function use after free denial of service vulnerability	O PRO PRO O O O O O VUL VUL VUL VUL VUL VUL VUL
1	threatmeter vuln linux kernel sound core pcm lib.c local use after free memory corruption vulnerability	O O PRO PRO O O O O VUL VUL VUL VUL VUL VUL VUL
1	vuln linux kernel mm memory.c local code execution vulnerability vulnerable linux kernel-rt 2.6.22 linux ker	O PRO PRO O O VUL VUL VUL VUL O PRO PRO VER PRO O
1	vuln php cve-2016-7414 heap buffer overflow vulnerability vulnerable ubuntu ubuntu linux 16.04 lts ubuntu ubun	O PRO ID VUL VUL VUL VUL O PRO PRO PRO VER O PRO O
1	vuln linux kernel cve-2017-5549 local denial of service vulnerability linux kernel cve-2017-5549 local denial of	O PRO PRO ID VUL VUL VUL VUL VUL PRO PRO ID O O O
1	vuln linux kernel cve-2016-9806 local denial of service vulnerability vulnerable oracle enterprise linux 6.2 o	O PRO PRO ID VUL VUL VUL VUL VUL O ORG PRO PRO VER O
1	sqlite 3.12.2 denial of service obtain information vulnerability sqlite 3.12.2 denial of service obtain informati	PRO VER VUL VUL VUL VUL VUL VUL PRO VER VUL VUL VUL O O
1	adobe flash player 11.2.202.632 linux denial of service execute code overflow memory corruption vulnerability ad	ORG PRO PRO VER PRO VUL VUL VUL VUL VUL VUL VUL VUL VUL O
1	adobe flash player 18.0.0.366 linux execute code vulnerability adobe flash player 18.0.0.366 linux execute code	ORG PRO PRO VER PRO VUL VUL VUL ORG PRO PRO VER PRO VUL VUL
1	threatmeter vuln linux kernel pcpu extend area map function use after free denial of service vulnerability	O O PRO PRO O O O O O VUL VUL VUL VUL VUL VUL VUL
1	linux kernel 4.4.32 denial of service obtain information vulnerability linux kernel 4.4.32 denial of service obt	PRO PRO VER VUL VUL VUL VUL VUL VUL PRO PRO VER VUL VUL VUL O
1	linux kernel 4.6.6 denial of service overflow vulnerability linux kernel 4.6.6 denial of service overflow vulner	PRO PRO VER VUL VUL VUL VUL VUL PRO PRO VER VUL VUL VUL VUL O
1	linux kernel execute code bypass a restriction or similar vulnerability linux kernel execute code bypass a restr	PRO PRO VUL VUL VUL VUL VUL VUL VUL VUL PRO PRO VUL VUL VUL O O
1	bugtraq novel contributions to the field how i broke mysql s code-base part 2 cve-2016-5541 mysql cluster remote 0day	O O O O O O O O O PRO O O O O ID PRO PRO O O
1	microsoft internet explorer 11 mshtml cpastecommand convertbitmaptopng buffer overflow packetstorm	ORG PRO PRO VER O O O VUL VUL O
1	it always being about bitcoins shadow brokers retire infosecmag	O O O O O O O O O
1	want to learn about the top host based intrusion detection hids tools available today download our whitepaper	O O O O O O O O O O O O O O O O O
1	nsa exploit peddlers the shadow brokers call it quits news	O O O O O O O O O O
1	linux.horsepill latestthreats	O O
1	linux.horsepill risk level very low type trojan.	O O O O O O O
1	dear hackers ubuntu s app crash reporter will happily execute your evil code on a victim s box	O O PRO O O O O O O O O O O O O O O O
1	mongodb has published some best practices to help prevent users from being hit by the current attacks	PRO O O O O O O O O O O O O O O O O
1	no honor among thieves crooks seek ransom for mongodb data someone else stole	O O O O O O O O PRO O O O O
1	shadow brokers say goodbye leak a batch of windows hacking tools helpnetsecurity	O O O O O O O O PRO O O O
1	killdiskransomware targets linux demands 250 000 ransom but won t decrypt files	O O PRO O O O O O O O O O
1	mongodb attacks jump from hundreds to 28 000 in just days threatpost	PRO O O O O O O O O O O O
1	shadow brokers say goodbye leak a batch of windows hacking tools	O O O O O O O O PRO O O
1	shadowbrokers exits releasing another arsenal of tools to hack windows securityaffairs	O O O O O O O O O PRO O
1	shadowbrokers offers for sale the stolen nsa windows hacking tools securityaffairs	O O O O O O O PRO O O O
1	dark reading mongodb attack shows off cyber extortionists new tricks tripwire	O O PRO O O O O O O O O
1	r t 27 000 mongodb servers receive ransom demand after having their data wiped here s what you need to know	O O O O PRO PRO O O O O O O O O O O O O O O O
1	shadowbrokers exits releasing another arsenal of tools to hack windows	O O O O O O O O O PRO
1	shadowbrokers offers for sale the stolen nsa windows hacking tools	O O O O O O O PRO O O
1	trojan transforms linux devices into proxies for malicious traffic	O O PRO O O O O O O
1	have a linux question linuxdotcom is here to help	O O PRO O O O O O O
1	rt 0xdude open mongodb money 4 bad ppl mongo3l1t3 sigaint.org 1j4ocbecbantwjlsxlfie7iwjmjghdzgb 193.107.145.20 seen 1 5 12 00	O O O PRO O O O O O O O VER O O O O O
1	33 000 databases fall in mongodb massacre cybercrime	O O O O O PRO O O
1	exposed mongodb installs being erased held for ransom	O PRO O O O O O O
1	unprotected mongodb installations child s play for hackers	O PRO O O O O O O
1	0-day exploits could wreak havoc on linux desktops	O O O O O O PRO O
1	0-day exploits could wreak havoc on linux desktops	O O O O O O PRO O
1	0-day exploits could wreak havoc on linux desktops	O O O O O O PRO O
1	protect your linux device from exploits and malware	O O PRO O O O O O
1	rt campuscodi so basically more than 50 of all internet-accessible mongodb servers have been compromised.	O O O O O O O O O O PRO PRO O O O
1	27 000 mongodb servers have their data wiped receive ransom demand for its safe return	O O PRO PRO O O O O O O O O O O O
1	shadowbrokers offers for sale the stolen nsa windows hacking tools securityaffairs shadowbrokers nsa windows	O O O O O O O PRO O O O O O PRO
1	0daytoday linux x86 64 execve bin sh shellcode 22 bytes shellcode 0day exploit	O PRO VER O O O O O O O O O O
1	shadowbrokers exits releasing another arsenal of tools to hack windows securityaffairs shadowbrokers windows	O O O O O O O O O PRO O O PRO
1	watch out sysadmins someone hijacked more than 2000 unsecured mongodb databases for ransom	O O O O O O O O O PRO PRO O O
1	this week in open source news linux amp open source vulnerabilities in 2017	O O O O O O PRO PRO O O O O O
1	threatmeter cve-2016-9178 the get user asm ex macro in arch x86 include asm uaccess.h in the linux kernel befor	O ID O O O O O O O O O O O O O O PRO PRO O
1	more than 10 000 exposed mongodb databases deleted by ransomware groups networkworld	O O O O O PRO PRO O O O O O
1	someone hijacking unsecured mongodbdatabases for ransom	O O O PRO O O
1	threatmeter best hacking tools of 2017 for windows linux and os x	O O O O O O O PRO PRO O O O
1	a flawed adobe extension automatically installed on 30 million chrome browsers	O O ORG O O O O O O PRO O
1	best hacking tools of 2017 for windows linux and os x	O O O O O O PRO PRO O O O
1	threatmeter pwn2own 2017 takes aim at linux servers and web browsers	O O O O O O PRO PRO O O O
1	linux rakos the new linux malware threatening devices and servers securityaffairs	PRO O O O PRO O O O O O O
1	sans internet storm center microsoft update servers left all azure rhel instances hackable the register	O O O O ORG O O O O PRO PRO O O O O
1	unprotected mongodb databases wiped and held for ransom by attacker	O PRO PRO O O O O O O O
1	thousands of mongodb databases compromised and held to ransom nakedsecurity	O O PRO PRO O O O O O O
1	thehackersnews nmerrigan 0xdude number of mongodb ransom attacks peaked 27 000 in a day securityaffairs	O O O O O PRO VUL VUL O O O O O O O
1	microsoft enables linux desktop users to send sms text messages with latest skype alpha hitb	ORG O PRO O O O O O O O O O PRO O O
1	cve-2016-9576 the blk rq map user iov function in block blk-map.c in the linux kernel before 4.8.14 does not prope	ID O O O O O O O O O O O O PRO PRO O VER O O O
1	cve-2016-6213 fs namespace.c in the linux kernel before 4.9 does not restrict how many mounts may exist in a mount	ID O O O O PRO PRO O VER O O O O O O O O O O O
1	linux rakos the new linux malware threatening devices and servers	PRO O O O PRO O O O O O
1	cve-2016-9555 the sctp sf ootb function in net sctp sm statefuns.c in the linux kernel before 4.8.8 lacks chunk-le	ID O O O O O O O O O O O O PRO PRO O VER O O
1	rt granetman hacker held open mongodb databases for ransom by securityaffairs securityaffairs mongodb hac	O O O O O PRO PRO O O O O O PRO O
1	hackers that hit mongodb installs now switch on exposed elasticsearch clusters securityaffairs elasticsearch ran	O O O PRO O O O O O PRO O O PRO O
1	hackers that hit mongodb installs now switch on exposed elasticsearch clusters securityaffairs elasticsearch ran	O O O PRO O O O O O PRO O O PRO O
1	linux rakos the new linux malware threatening devices and servers securityaffairs linux iot rakos	PRO O O O PRO O O O O O O PRO O O
1	rt maldevel update debian flash-player plugin sudo update-flashplugin-nonfree -install	O O O PRO PRO O O O O
1	threatmeter google fixes 12 high-severity flaws in chrome browser	O ORG O O O O O PRO O
1	cve-2012-6704 the sock setsockopt function in net core sock.c in the linux kernel before 3.5 mishandles negative v	ID O O O O O O O O O O PRO PRO O VER O O O
1	rt globalcyberalln cve-2016-8655 a new 5-year-old flaw found in the linux kernel securityaffairs	O O ID O O O O O O O PRO PRO O
1	rt bleepincomputer mysterious rakos botnet rises in the shadows by targeting linux servers iot devices by campuscodi	O O O VUL VUL O O O O O O PRO PRO O O O O
1	cve-2016-8645 the tcp stack in the linux kernel before 4.8.10 mishandles skb truncation which allows local users	ID O O O O O PRO PRO O VER O O O O O O O
1	threatmeter android debian and ubuntu top most vulnerable products chart in 2016	O PRO PRO O PRO O O O O O O O
1	mongodb ransom attacks soar body count hits 27 000 in hours theregister	PRO VUL VUL O O O O O O O O O
1	hacker gold rush deletes 27 000 mongodb databases	O O O O O O PRO PRO
1	0xdude hacker held open mongodb databases for ransom securityaffairs mongodb hacking cybercrime	O O O O PRO PRO O O O PRO O O
1	arturodicorinto thehackersnews hacker held open mongodb databases for ransom securityaffairs mongodb hacking	O O O O O PRO PRO O O O PRO O
1	cve-2016-9919 the icmp6 send function in net ipv6 icmp.c in the linux kernel through 4.8.12 omits a certain check	ID O O O O O O O O O O PRO PRO VER VER O O O O
1	threatmeter cve-2016-9919 the icmp6 send function in net ipv6 icmp.c in the linux kernel through 4.8.12 omits a c	O ID O O O O O O O O O O PRO PRO VER VER O O O
1	cve-2016-9806 race condition in the netlink dump function in net netlink af netlink.c in the linux kernel before 4	ID VUL VUL O O O O O O O O O O O O PRO PRO O O
1	number of mongodb ransom attacks peaked 27 000 in a day securityaffairs mongodb cybercrime hacking	O O PRO VUL VUL O O O O O O O PRO O O
1	gvarisco hacker held open mongodb databases for ransom securityaffairs mongodb hacking	O O O O PRO PRO O O O PRO O
1	hacker held open mongodb databases for ransom securityaffairs mongodb hacking cybercrime	O O O PRO PRO O O O PRO O O
1	hacker held open mongodb databases for ransom securityaffairs mongodb hacking cybercrime	O O O PRO PRO O O O PRO O O
1	hacker held open mongodb databases for ransom securityaffairs mongodb hacking cybercrime	O O O PRO PRO O O O PRO O O
1	threatmeter debian dla-725-1 tzdata new upstream version	O PRO ID O O O O
1	threatmeter 0daytoday linux x86-64 bin sh c reboot shellcode 89 bytes shellcode 0day exploit	O O PRO VER O O O VUL VUL O O O O O
1	hacker held open mongodb databases for ransom	O O O PRO PRO O O
1	solution by jaya shri combine sql injection	O O O O O VUL VUL
1	threatmeter another nasty linux kernel bug surfaces	O O O PRO PRO O O
1	cve-2016-7091 sudo it was discovered that the default sudo configuration on red hat enterprise linux and possibly	ID O O O O O O O O O O ORG ORG PRO PRO O O
1	na cve-2016-8633 drivers firewire net.c in the linux kernel drivers firewire net.c in the linux kernel befo	O ID O O O O O PRO PRO O O O O O PRO PRO O
1	cve-2016-9644 the get user asm ex macro in arch x86 include asm uaccess.h in the linux kernel 4.4.22 through 4.4	ID O O O O O O O O O O O O O O PRO PRO VER VER VER
1	insecure mongodb configuration leads to boom in ransom attacks anomali	O PRO O O O O O VUL VUL O
1	cve-2016-8655 a new 5-year-old flaw found in the linux kernel	ID O O O O O O O PRO PRO
1	hacker held open mongodb databases for ransom securityaffairs mongodb hacking	O O O PRO PRO O O O PRO O
1	hacker held open mongodb databases for ransom securityaffairs mongodb hacking	O O O PRO PRO O O O PRO O
1	hacker held open mongodb databases for ransom securityaffairs mongodb hacking	O O O PRO PRO O O O PRO O
1	linuxsec linuxfoundation linuxit europe hacking mcafee virusscan enterprise for linux upgrade it asap	O O O O O ORG PRO PRO O PRO O O O
1	threatmeter na cve-2016-9777 kvm in the linux kernel before 4.8.12 when i o	O O ID O O O PRO PRO O VER O O O
1	threatmeter cve-2016-6786 kernel events core.c in the performance subsystem in the linux kernel before 4.0 misman	O ID PRO O O O O O O O O PRO PRO O VER O
1	cve-2016-9120 race condition in the ion ioctl function in drivers staging android ion ion.c in the linux kernel be	ID VUL VUL O O O O O O O O PRO O O O O PRO PRO O
1	debian dla-725-1 tzdata new upstream version	PRO ID O O O O
1	mongodb databases under attack worldwide l	PRO PRO O O O O
1	elasticsearch ransomware attacks now number in the thousands news	PRO VUL VUL O O O O O O
1	mongodb servers now a ransomware target	PRO PRO O O O O
1	several thousand linux devices infected with the linux.proxy.10 trojan	O O PRO O O O O VUL VUL
1	mongodb hackers now sacking elasticsearch theregister	PRO O O O PRO O
1	several thousand linux devices infected with the linux.proxy.10 trojan securityaffairs linux malware	O O PRO O O O O VUL VUL O PRO O
1	cve-2016-9191 the cgroup offline implementation in the linux kernel through 4.8.11 mishandles certain drain operat	ID O O O O O O PRO PRO VER VER O O O O
1	threatmeter mysql cluster 7.3.x lt 7.3.9 general subcomponent dos january 2017 cpu	O PRO PRO VER O VER O O O O O O
1	threatmeter mysql cluster 7.2.x lt 7.2.20 general subcomponent dos january 2017 cpu	O PRO PRO VER O VER O O O O O O
1	na cve-2016-6213 fs namespace.c in the linux kernel before 4.9 fs namespace.c in the linux kernel before 4	O ID O O O O PRO PRO O VER O O O O PRO PRO O O
1	cve-2016-8655 a new 5-year-old flaw found in the linux kernel securityaffairs linux hacking kernel	ID O O O O O O O PRO PRO O PRO O PRO
1	cve-2016-8655 a new 5-year-old flaw found in the linux kernel securityaffairs linux hacking kernel	ID O O O O O O O PRO PRO O PRO O PRO
1	threatmeter shellcode linux x86-64 bin sh c reboot shellcode 89 bytes	O O PRO VER O O O VUL VUL O O
1	mysql cluster 7.3.x lt 7.3.9 general subcomponent dos january 2017 cpu	PRO PRO VER O VER O O O O O O
1	webapps image and video script sql injection exploitdb	O O O O VUL VUL VUL O
1	na rhsa-2016 2996 red hat enterprise linux 4 extended life cycle support three-month notice problem descriptio	O ID ID ORG ORG PRO PRO VER O O O O O O O O
1	cve-2016-9755 the netfilter subsystem in the linux kernel before 4.9 mishandles ipv6 reassembly which allows loca	ID O PRO PRO O O PRO PRO O VER O O O O O O
1	threatmeter shellcode linux x86 netcat e option disabled reverse shell shellcode 180 bytes	O O PRO VER O O O O VUL VUL VUL O O
1	threatmeter linux kernel up to 4.6 alsa subsystem sound core pcm lib.c snd pcm period elapsed buffer overflow	O PRO PRO VER VER VER O O O O O O O O O O VUL VUL
1	threatmeter fedora 24 perl-dbd-mysql 2016-54fd3bf412	O PRO VER O O
1	threatmeter fedora 23 perl-dbd-mysql 2016-bf6c3ea62c	O PRO VER O O
1	0daytoday linux x86 egg-hunter shellcode 25 bytes shellcode 0day exploit	O PRO VER VUL VUL O O O O O
1	critical cve-2015-3188 the ui daemon in apache storm 0.10.0 before	O ID O O O O PRO PRO VER O
1	mongodb hackers now sacking elasticsearch	PRO O O O PRO
1	vigilnce linux kernel information disclosure via kvm em x far	O PRO PRO VUL VUL O O O O O
1	vigilnce linux kernel memory corruption via ip6t so set replace	O PRO PRO VUL VUL O O O O O
1	vigilnce linux kernel buffer overflow via brcmf cfg80211 start ap	O PRO PRO VUL VUL O O O O O
1	real design sql injection cxsecurity	O O VUL VUL O
1	threatmeter vigilnce linux kernel buffer overflow via proc keys show	O O PRO PRO VUL VUL O O O O
1	threatmeter real design sql injection	O O O VUL VUL
1	threatmeter linux kernel up to 4.8.13 net core sock.c sock setsockopt sk sndbuf sk rcvbuf buffer overflow	O PRO PRO VER VER VER O O O O O O O O O VUL VUL
1	beware mongodb hijackers move on to elasticsearch servers w weak or guessable passwords 600 attacked so far	O PRO O O O O PRO PRO O VUL VUL VUL VUL O O O O
1	rt eduardkovacs following ransom attacks on mongodb and elasticsearch databases couchdb and hadoop are now under attack	O O O VUL VUL O PRO O PRO PRO PRO O PRO O O O O
1	threatmeter ubuntu 12.04 lts 14.04 lts 16.04 lts 16.10 gst-plugins-good0.10 gst-plugins-good1.0 vulnerab	O PRO VER O VER O VER O VER O O O
1	threatmeter ubuntu 12.04 lts 14.04 lts 16.04 lts 16.10 gst-plugins-good0.10 gst-plugins-good1.0 vulnerab	O PRO VER O VER O VER O VER O O O
1	how to brute force a mysql db	O O VUL VUL O PRO O
1	created by brandon amp hakobyans sql injection	O O O PRO O VUL VUL
1	vigilnce joomla huge it googlemaps sql injection	O PRO O O O VUL VUL
1	threatmeter thousands of mongodb databases hit by ransomware attacks	O O O PRO PRO O O VUL VUL
1	hacking mcafee virusscan enterprise for linux upgrade it asap securityaffairs hacking mcafee linux	O ORG PRO PRO O PRO O O O O O ORG PRO
1	hacking mcafee virusscan enterprise for linux upgrade it asap securityaffairs hacking mcafee linux	O ORG PRO PRO O PRO O O O O O ORG PRO
1	hacking mcafee virusscan enterprise for linux upgrade it asap securityaffairs hacking mcafee linux	O ORG PRO PRO O PRO O O O O O ORG PRO
1	fedora 23 perl-dbd-mysql 2016-bf6c3ea62c	PRO VER O O
1	linux x86 64 tcp 5600 bind shellcode packetstorm	PRO VER O O O VUL VUL O
1	threatmeter shellcode linux x86 egg-hunter shellcode 25 bytes	O O PRO VER VUL VUL O O
1	icymi elasticsearch servers latest target of ransom attacks	O PRO PRO O O O VUL VUL
1	threatmeter ubuntu 16.10 apt regression usn-3156-2	O PRO VER O O ID
1	threatmeter vigilnce snort executing dll code via tcapi.dll	O O PRO VUL VUL VUL O O
1	suricata idpe 3.2 packetstorm	PRO O VER O
1	threatmeter vigilnce linux kernel privilege escalation via copy on write dirty cow	O O PRO PRO VUL VUL O O O O VUL VUL
1	threatmeter sudo on red hat linux readline handler information disclosure	O O O ORG ORG PRO O O VUL VUL
1	threatmeter ubuntu 14.04 lts 16.04 lts 16.10 oxide-qt vulnerabilities usn-3133-1	O PRO VER O VER O VER O O ID
1	threatmeter mysql enterprise monitor 3.2.x lt 3.2.2.1075 multiple vulnerabilities january 2017 cpu	O PRO PRO O VER O VER VUL VUL O O O
