relevant	tweet	tags
1	microsoft windows server 2012 r2 gain privileges vulnerability microsoft windows server 2012 r2 gain privileges v	ORG PRO PRO VER VER VUL VUL VUL ORG PRO PRO VER VER VUL VUL O
1	google chrome up to 55 blink privilege escalation	ORG PRO VER VER VER O VUL VUL
1	google chrome up to 55 blink privilege escalation	ORG PRO VER VER VER O VUL VUL
1	threatmeter microsoft windows server 2012 r2 gain privileges vulnerability	O ORG PRO PRO VER VER VUL VUL VUL
1	google chrome up to 54 devtools out-of-bounds buffer overflow	ORG PRO VER VER VER O VUL VUL VUL
1	google chrome up to 54 blink heap-based buffer overflow	ORG PRO VER VER VER O VUL VUL VUL
1	google chrome up to 54 pdfium use-after-free buffer overflow	ORG PRO VER VER VER O VUL VUL VUL
1	google chrome up to 54 blink updatelifecyclephasesinternal buffer overflow	ORG PRO VER VER VER O O VUL VUL
1	google chrome up to 54 pdfium killfocusforannot buffer overflow	ORG PRO VER VER VER O O VUL VUL
1	threatmeter microsoft windows server 2012 r2 pdf obtain information vulnerability	O ORG PRO PRO VER VER O VUL VUL VUL
1	google chrome up to 55 angle type confusion unknown vulnerability	ORG PRO VER VER VER O VUL VUL VUL VUL
1	google chrome up to 56 metrics type confusion buffer overflow	ORG PRO VER VER VER O VUL VUL VUL VUL
1	google chrome up to 53 on ios privilege escalation cve-2016-5193	ORG PRO VER VER VER O PRO VUL VUL ID
1	google chrome up to 55 blink universal cross site scripting	ORG PRO VER VER VER O O VUL VUL VUL
1	google chrome up to 54 bookmark handler cross site scripting	ORG PRO VER VER VER O O VUL VUL VUL
1	threatmeter google chrome up to 54 blink heap-based buffer overflow	O ORG PRO VER VER VER O VUL VUL VUL
1	google chrome up to 55 blink same-origin policy privilege escalation	ORG PRO VER VER VER O O O VUL VUL
1	threatmeter google chrome up to 54 pdfium killfocusforannot buffer overflow	O ORG PRO VER VER VER O O VUL VUL
1	google chrome up to 55 extensions api pdf document url spoofing	ORG PRO VER VER VER O O O O VUL VUL
1	threatmeter google chrome up to 55 pdf plugin same-origin policy privilege escalation	O ORG PRO VER VER VER O O O O VUL VUL
1	cve-2016-7272 the graphics component in microsoft windows vista sp2 windows server 2008 sp2 and r2 sp1 windows 7	ID O O O O ORG PRO PRO VER PRO PRO VER VER O VER O PRO VER
1	cve-2016-7272 the graphics component in microsoft windows vista sp2 windows server 2008 sp2 and r2 sp1 windows 7	ID O O O O ORG PRO PRO VER PRO PRO VER VER O VER O PRO VER
1	cve-2016-7219 the crypto driver in microsoft windows vista sp2 windows server 2008 sp2 and r2 sp1 windows 7 sp1	ID O O O O ORG PRO PRO VER PRO PRO VER VER O VER O PRO VER O
1	cve-2016-7292 the installer in microsoft windows vista sp2 windows server 2008 sp2 and r2 sp1 windows 7 sp1 win	ID O O O ORG PRO PRO VER PRO PRO VER VER O VER O PRO VER O O
1	rhel 6 7 java-1.8.0-oracle rhsa-2017 0175	PRO VER VER PRO ID ID
1	rhel 6 7 expat rhsa-2016 2824	PRO VER VER O ID ID
1	rhel 6 7 java-1.8.0-oracle rhsa-2017 0175 nessus	PRO VER VER PRO ID ID PRO
1	rhel 6 7 java-1.8.0-openjdk rhsa-2017 0180 nessus	PRO VER VER PRO ID ID PRO
1	rhel 6 7 expat rhsa-2016 2824 nessus	PRO VER VER O ID ID PRO
1	threatmeter oracle linux 6 7 java-1.8.0-openjdk elsa-2017-0180	O ORG PRO VER VER PRO ID
1	threatmeter rhel 6 7 expat rhsa-2016 2824	O PRO VER VER O ID ID
1	rhel 5 6 7 java-1.7.0-oracle rhsa-2017 0176	PRO VER VER VER PRO ID ID
1	rhel 5 6 7 java-1.7.0-oracle rhsa-2017 0176	PRO VER VER VER PRO ID ID
1	rhel 5 6 7 java-1.6.0-openjdk rhsa-2017 0061	PRO VER VER VER PRO ID ID
1	rhel 5 6 7 firefox rhsa-2016 2946	PRO VER VER VER PRO ID ID
1	rhel 5 6 7 thunderbird rhsa-2016 2825	PRO VER VER VER O ID ID
1	rhel 5 6 7 thunderbird rhsa-2016 2973	PRO VER VER VER O ID ID
1	oracle linux 5 6 7 java-1.6.0-openjdk elsa-2017-0061 nessus	ORG PRO VER VER VER PRO ID PRO
1	rhel 5 6 7 thunderbird rhsa-2016 2973 nessus	PRO VER VER VER O ID ID PRO
1	threatmeter rhel 5 6 7 java-1.6.0-sun rhsa-2017 0177	O PRO VER VER VER PRO ID ID
1	threatmeter rhel 5 6 7 java-1.6.0-sun rhsa-2017 0177	O PRO VER VER VER PRO ID ID
1	threatmeter rhel 5 6 7 thunderbird rhsa-2016 2973	O PRO VER VER VER O ID ID
1	threatmeter medium cve-2016-7266 microsoft excel 2007 sp3 excel 2010 sp2 excel	O O ID ORG PRO VER VER PRO VER VER PRO
1	threatmeter na cve-2016-7266 microsoft excel 2007 sp3 excel 2010 sp2 excel	O O ID ORG PRO VER VER PRO VER VER PRO
1	threatmeter cve-2016-7262 microsoft excel 2007 sp3 excel 2010 sp2 excel 2013 sp1 excel 2013 rt sp1 excel 2016	O ID ORG PRO VER VER PRO VER VER PRO VER O PRO VER O O PRO VER
1	threatmeter cve-2016-7265 microsoft excel 2007 sp3 excel 2010 sp2 excel 2013 sp1 excel 2013 rt sp1 excel 2016	O ID ORG PRO VER VER PRO VER VER PRO VER O PRO VER O O PRO VER
1	cve-2016-7295 the common log file system clfs driver in microsoft windows vista sp2 windows server 2008 sp2 and	ID O O O O O O O O ORG PRO PRO VER PRO PRO VER VER O
1	threatmeter chrome blink speechrecognitioncontroller use-after-free	O PRO O O VUL
1	microsoft internet explorer 9 ieframe cmarkup..removepointerpos use-after-free	ORG PRO PRO VER O O VUL
1	microsoft internet explorer 9 cdoc executescripturi use-after-free	ORG PRO PRO VER O O VUL
1	microsoft internet explorer mshtml cdispnode insertsiblingnode use-after-free	ORG PRO PRO O O O VUL
1	microsoft internet explorer 9 ieframe cmarkuppointer movetogap use-after-free	ORG PRO PRO VER O O O VUL
1	microsoft internet explorer 9 mshtml cmarkup reloadincompatview use-after-free	ORG PRO PRO VER O O O VUL
1	microsoft internet explorer 9 cdoc executescripturi use-after-free packetstorm	ORG PRO PRO VER O O VUL O
1	threatmeter microsoft internet explorer 9 cdoc executescripturi use-after-free	O ORG PRO PRO VER O O VUL
1	microsoft internet explorer 9 mshtml cmarkup reloadincompatview use-after-free cxsecurity	ORG PRO PRO VER O O O VUL O
1	microsoft internet explorer 9 mshtml cdispnode insertsiblingnode use-after-free packetstorm	ORG PRO PRO VER O O O VUL O
1	dos microsoft internet explorer 9 ieframe cmarkup remove pointer pos use-after-free ms13-055	O ORG PRO PRO VER O O O O O VUL ID
1	dos microsoft internet explorer 9 mshtml cmarkup reload in compat view use-after-free	O ORG PRO PRO VER O O O O O O VUL
1	dos microsoft internet explorer 9 ieframe cmarkup remove pointer pos use-after-free ms13-055 exploitdb	O ORG PRO PRO VER O O O O O VUL ID O
1	threatmeter dos microsoft internet explorer 9 ieframe cmarkup remove pointer pos use-after-free ms13-055	O O ORG PRO PRO VER O O O O O VUL ID
1	threatmeter 0daytoday microsoft internet explorer 9 ieframe cmarkup remove pointer pos use-after-free ms1	O O ORG PRO PRO VER O O O O O VUL O
1	0daytoday microsoft internet explorer 9 cdoc execute script uri use-after-free ms13-009 expl 0day exploi	O ORG PRO PRO VER O VUL VUL O VUL ID O O O
1	dos microsoft internet explorer 9 mshtml cdisp node insert sibling node use-after-free ms13-037 1	O ORG PRO PRO VER O O O O O O VUL ID ID
1	threatmeter dos microsoft internet explorer 9 mshtml cdisp node insert sibling node use-after-free ms13-0	O O ORG PRO PRO VER O O O O O O VUL ID
1	dos microsoft internet explorer 9 mshtml cdisp node insert sibling node use-after-free ms13 exploitdb	O ORG PRO PRO VER O O O O O O VUL O O
1	0daytoday microsoft internet explorer 9 mshtml cdisp node insert sibling node use-after-free 0day exploit	O ORG PRO PRO VER O O O O O O VUL O O
1	0daytoday microsoft internet explorer 9 mshtml cdisp node insert sibling node use-after-free 0day exploit	O ORG PRO PRO VER O O O O O O VUL O O
1	0daytoday microsoft internet explorer 9 mshtml cdisp node insert sibling node use-after-free 0day exploit	O ORG PRO PRO VER O O O O O O VUL O O
1	0daytoday microsoft internet explorer 9 mshtml cmarkup reload in compat view use-after-free ex 0day exploit	O ORG PRO PRO VER O O O O O O VUL O O O
1	apsb17-01 adobe acrobat reader type confusion remote code execution	ID ORG PRO PRO VUL VUL VUL VUL VUL
1	sap sld registration denial of service overflow memory corruption vulnerability	ORG PRO PRO VUL VUL VUL VUL VUL VUL VUL
1	cve-2017-2962 apsb17-01 adobe acrobat reader type confusion remote code execution mcafee	ID ID ORG PRO PRO VUL VUL VUL VUL VUL ORG
1	glsa-201701-17 adobe flash player multiple vulnerabilities nessus	ID ORG PRO PRO VUL VUL PRO
1	red hat jboss enterprise application platform denial of service	ORG ORG PRO PRO O PRO VUL VUL VUL
1	sap hana bypass a restriction or similar vulnerability sap hana bypass a restriction or similar vulnerability 4	ORG PRO VUL VUL VUL VUL VUL VUL ORG PRO VUL VUL VUL VUL VUL VUL O
1	adobe flash player windows execute code vulnerability adobe flash player windows execute code vulnerability 28	ORG PRO PRO PRO VUL VUL VUL ORG PRO PRO PRO VUL VUL VUL O
1	vuln adobe flash player apsb16-39 unspecified use after free remote code execution vulnerability	O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL
1	vuln adobe flash player apsb16-39 unspecified use after free remote code execution vulnerability	O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL
1	vuln adobe flash player apsb16-39 unspecified use after free remote code execution vulnerability	O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL
1	vuln adobe flash player apsb16-39 unspecified use after free remote code execution vulnerability	O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL
1	vuln adobe flash player apsb17-02 unspecified use after free remote code execution vulnerability	O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL
1	vuln red hat jboss enterprise application platform cve-2016-9585 remote denial of service vulnerability	O ORG ORG PRO PRO O PRO ID VUL VUL VUL VUL VUL
1	vuln red hat jboss enterprise application platform cve-2016-8627 remote denial of service vulnerability	O ORG ORG PRO PRO O PRO ID VUL VUL VUL VUL VUL
1	cve-2017-2930 apsb17-02 adobe flash player memory corruption remote code execution iii mcafee	ID ID ORG PRO PRO VUL VUL VUL VUL VUL O ORG
1	cve-2017-2931 apsb17-02 adobe flash player memory corruption remote code execution iv mcafee	ID ID ORG PRO PRO VUL VUL VUL VUL VUL O ORG
1	cve-2017-2934 apsb17-02 adobe flash player heap overflow remote code execution iii mcafee	ID ID ORG PRO PRO VUL VUL VUL VUL VUL O ORG
1	cve-2017-2926 apsb17-02 adobe flash player memory corruption remote code execution i mcafee	ID ID ORG PRO PRO VUL VUL VUL VUL VUL O ORG
1	cve-2017-2927 apsb17-02 adobe flash player heap overflow remote code execution i mcafee	ID ID ORG PRO PRO VUL VUL VUL VUL VUL O ORG
1	redhat jboss bpm suite 6.3.2 bypass a restriction or similar csrf vulnerability	ORG PRO PRO PRO VER VUL VUL VUL VUL VUL VUL VUL
1	microsoft internet explorer 10 denial of service execute code memory corruption vulnerability	ORG PRO PRO VER VUL VUL VUL VUL VUL VUL VUL VUL
1	cve-2016-7279 ms16-144 microsoft internet explorer browser remote code execution 3204059 mcafee	ID ID ORG PRO PRO O VUL VUL VUL ID ORG
1	zdi-16-627 adobe flash player worker out-of-bounds read remote code execution vulnerability	ID ORG PRO PRO O VUL VUL VUL VUL VUL VUL
1	vuln adobe flash player apsb16-39 multiple unspecified remote code execution vulnerabilities	O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL
1	vuln adobe flash player type confusion multiple remote code execution vulnerabilities	O ORG PRO PRO VUL VUL VUL VUL VUL VUL VUL
1	vuln adobe flash player type confusion multiple remote code execution vulnerabilities	O ORG PRO PRO VUL VUL VUL VUL VUL VUL VUL
1	microsoft edge windows 10 info leak type confusion remote code execution	ORG PRO PRO VER VUL VUL VUL VUL VUL VUL VUL
1	vuln sap netweaver application server java remote authorization bypass vulnerability	O ORG PRO O PRO PRO VUL VUL VUL VUL
1	vuln sap netweaver application server java remote authorization bypass vulnerability	O ORG PRO O PRO PRO VUL VUL VUL VUL
1	vuln red hat ceph cve-2016-8626 remote denial of service vulnerability	O ORG ORG PRO ID VUL VUL VUL VUL VUL
1	vuln oracle java se cve-2016-5568 use-after-free remote code execution vulnerability	O ORG PRO PRO ID VUL VUL VUL VUL VUL
1	vuln oracle java se cve-2016-5568 use-after-free remote code execution vulnerability	O ORG PRO PRO ID VUL VUL VUL VUL VUL
1	microsoft internet explorer 9 bypass a restriction or similar vulnerability	ORG PRO PRO VER VUL VUL VUL VUL VUL VUL
1	threatmeter apsb17-01 adobe acrobat reader type confusion remote code execution	O ID ORG PRO PRO VUL VUL VUL VUL VUL
1	vuln adobe flash player apsb16-37 multiple remote code execution vulnerabilities	O ORG PRO PRO ID VUL VUL VUL VUL VUL
1	vuln red hat mod cluster cve-2016-8612 denial of service vulnerability	O ORG ORG PRO PRO ID VUL VUL VUL VUL
1	vuln red hat openshift enterprise cve-2016-9592 denial of service vulnerability	O ORG ORG PRO PRO ID VUL VUL VUL VUL
1	vuln red hat openshift enterprise cve-2016-9592 denial of service vulnerability	O ORG ORG PRO PRO ID VUL VUL VUL VUL
1	vuln red hat openshift enterprise cve-2016-9592 denial of service vulnerability	O ORG ORG PRO PRO ID VUL VUL VUL VUL
1	redhat jboss enterprise application platform 7.0 denial of service vulnerability	ORG PRO PRO O PRO VER VUL VUL VUL VUL
1	vuln adobe flash player apsb17-02 multiple heap buffer overflow vulnerabilities	O ORG PRO PRO ID VUL VUL VUL VUL VUL
1	vuln adobe flash player apsb16-39 multiple unspecified memory corruption vulnerabilities	O ORG PRO PRO ID VUL VUL VUL VUL VUL
1	threatmeter red hat jboss enterprise application platform denial of service	O ORG ORG PRO PRO O PRO VUL VUL VUL
1	vuln redhat ceph cve-2016-9579 remote denial of service vulnerability	O ORG PRO ID VUL VUL VUL VUL VUL
1	vuln redhat ceph cve-2016-9579 remote denial of service vulnerability	O ORG PRO ID VUL VUL VUL VUL VUL
1	microsoft windows server 2012 gain privileges obtain information vulnerability	ORG PRO PRO VER VUL VUL VUL VUL VUL
1	bugtraq cve 2016-6803 apache openoffice unquoted search path vulnerability	O ID ID PRO PRO VUL VUL VUL VUL
1	bugtraq cve 2016-6803 apache openoffice unquoted search path vulnerability	O ID ID PRO PRO VUL VUL VUL VUL
1	vuln sap netweaver xml external entity information disclosure vulnerability	O ORG PRO VUL VUL VUL VUL VUL VUL
1	vuln sap netweaver xml external entity information disclosure vulnerability	O ORG PRO VUL VUL VUL VUL VUL VUL
1	mcafee virus scan enterprise for linux remote code execution	ORG PRO PRO PRO O PRO VUL VUL VUL
1	vuln red hat openshift enterprise cve-2016-8651 information disclosure vulnerability	O ORG ORG PRO PRO ID VUL VUL VUL
1	vuln red hat openshift enterprise cve-2016-8651 information disclosure vulnerability	O ORG ORG PRO PRO ID VUL VUL VUL
1	google chrome 53.0.2785.101 bypass a restriction or similar vulnerability	ORG PRO VER VUL VUL VUL VUL VUL VUL
1	microsoft excel 2016 execute code overflow memory corruption vulnerability	ORG PRO VER VUL VUL VUL VUL VUL VUL
1	vuln ibm aix cve-2016-8972 local privilege escalation vulnerability	O ORG PRO ID VUL VUL VUL VUL
1	vuln ibm aix cve-2016-8972 local privilege escalation vulnerability	O ORG PRO ID VUL VUL VUL VUL
1	vuln ibm aix cve-2016-8972 local privilege escalation vulnerability	O ORG PRO ID VUL VUL VUL VUL
1	vuln ibm aix cve-2016-8972 local privilege escalation vulnerability	O ORG PRO ID VUL VUL VUL VUL
1	adobe flash player 22.0.0.211 windows execute code vulnerability	ORG PRO PRO VER PRO VUL VUL VUL
1	adobe acrobat reader dc windows execute code vulnerability adobe acrobat reader dc windows execute code vulnerab	ORG PRO PRO O PRO VUL VUL VUL ORG PRO PRO O PRO VUL VUL VUL
1	microsoft power point 2016 java payload code execution	ORG PRO PRO PRO PRO O VUL VUL
1	local microsoft power point 2016 java code execution	O ORG PRO PRO PRO PRO VUL VUL
1	red hat jboss eap 5.2.x untrusted data deserialization	ORG ORG PRO PRO VER VUL VUL VUL
1	adobe flash player 11.2.202.632 windows execute code vulnerability	ORG PRO PRO VER PRO VUL VUL VUL
1	adobe flash player 22.0.0.211 bypass a restriction or similar obtain information vulnerability adobe flash playe	ORG PRO PRO VER VUL VUL VUL VUL VUL VUL VUL VUL ORG PRO O
1	vuln red hat openshift enterprise cve-2016-9592 denial of service vulnerability red hat openshift enterprise cve	O ORG ORG PRO PRO ID VUL VUL VUL VUL ORG ORG PRO PRO O
1	vuln sap netweaver xml external entity information disclosure vulnerability sap netweaver xml external entity in	O ORG PRO VUL VUL VUL VUL VUL VUL ORG PRO VUL VUL VUL O
1	redhat jboss enterprise application platform 4.0.0 denial of service execute code vulnerability redhat jboss ent	ORG PRO PRO O PRO VER VUL VUL VUL VUL VUL VUL ORG PRO O
1	microsoft internet explorer 10 remote attackers denial of service execute code overflow memory corruption vulnerab	ORG PRO PRO VER O VUL VUL VUL VUL VUL VUL VUL VUL VUL VUL
1	adobe flash player 11.2.202.632 linux denial of service execute code overflow memory corruption vulnerability ad	ORG PRO PRO VER PRO VUL VUL VUL VUL VUL VUL VUL VUL VUL O
1	adobe flash player 11.2.202.632 denial of service execute code overflow memory corruption vulnerability adobe f	ORG PRO PRO VER VUL VUL VUL VUL VUL VUL VUL VUL VUL ORG O
1	adobe flash player 11.2.202.632 os denial of service execute code overflow memory corruption vulnerability adobe	ORG PRO PRO VER O VUL VUL VUL VUL VUL VUL VUL VUL VUL ORG
1	adobe flash player 18.0.0.366 linux execute code vulnerability adobe flash player 18.0.0.366 linux execute code	ORG PRO PRO VER PRO VUL VUL VUL ORG PRO PRO VER PRO VUL VUL
1	vuln sap hana remote authorization bypass vulnerability	O ORG PRO VUL VUL VUL VUL
1	sap netweaver 2004s remote code execution vulnerability	ORG PRO O VUL VUL VUL VUL
1	threatmeter vuln adobe flash player apsb16-39 unspecified use after free remote code execution vulnerability	O O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL
1	vuln adobe flash player apsb17-02 unspecified use after free remote code execution vulnerability bugtraq	O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL O
1	threatmeter vuln adobe flash player apsb17-02 unspecified use after free remote code execution vulnerability	O O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL
1	vuln adobe flash player apsb17-02 unspecified use after free remote code execution vulnerability bugtraq	O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL O
1	vuln redhat keycloak cve-2016-8609 session hijacking vulnerability	O ORG PRO ID VUL VUL VUL
1	vuln redhat keycloak cve-2016-8609 session hijacking vulnerability	O ORG PRO ID VUL VUL VUL
1	vuln redhat keycloak cve-2016-8609 session hijacking vulnerability	O ORG PRO ID VUL VUL VUL
1	vuln ibm aix cve-2016-0266 information disclosure vulnerability	O ORG PRO ID VUL VUL VUL
1	vuln red hat jboss enterprise application platform cve-2016-9585 remote denial of service vulnerability bugtraq	O ORG ORG PRO PRO O PRO ID VUL VUL VUL VUL VUL O
1	vuln red hat jboss enterprise application platform cve-2016-8627 remote denial of service vulnerability bugtraq	O ORG ORG PRO PRO O PRO ID VUL VUL VUL VUL VUL O
1	redhat enterprise virtualization 4.0 obtain information vulnerability	ORG PRO PRO VER VUL VUL VUL
1	adobe flash player 22.0.0.211 execute code vulnerability	ORG PRO PRO VER VUL VUL VUL
1	google chrome 52.0.2743.116 denial of service vulnerability	ORG PRO VER VUL VUL VUL VUL
1	microsoft windows server 2008 gain privileges vulnerability microsoft windows server 2008 gain privileges vulner	ORG PRO PRO VER VUL VUL VUL ORG PRO PRO VER VUL VUL VUL
1	adobe flash player 22.0.0.211 execute code vulnerability adobe flash player 22.0.0.211 execute code vulnerabilit	ORG PRO PRO VER VUL VUL VUL ORG PRO PRO VER VUL VUL VUL
1	microsoft excel starter 2010 xml external entity	ORG PRO PRO VER VUL VUL VUL
1	threatmeter microsoft windows powershell xxe information disclosure	O ORG PRO PRO VUL VUL VUL
1	microsoft windows kernel ntsetwindowlongptr privilege escalation exploit	ORG PRO PRO O VUL VUL VUL
1	vuln sap afaria multiple sql injection vulnerabilities	O ORG PRO VUL VUL VUL VUL
1	vuln sap afaria multiple sql injection vulnerabilities	O ORG PRO VUL VUL VUL VUL
1	threatmeter glsa-201701-17 adobe flash player multiple vulnerabilities	O ID ORG PRO PRO VUL VUL
1	sap hana 1.00.73.00.389160 remote code execution vulnerability	ORG PRO VER VUL VUL VUL VUL
1	adobe flash player 18.0.0.366 execute code vulnerability	ORG PRO PRO VER VUL VUL VUL
1	adobe flash player 11.2.202.632 execute code vulnerability	ORG PRO PRO VER VUL VUL VUL
1	microsoft internet explorer 10 denial of service execute code memory corruption vulnerability microsoft internet	ORG PRO PRO VER VUL VUL VUL VUL VUL VUL VUL VUL ORG O
1	adobe flash player 11.2.202.635 execute code vulnerability adobe flash player 11.2.202.635 execute code vulnerab	ORG PRO PRO VER VUL VUL VUL ORG PRO PRO VER VUL VUL VUL
1	adobe flash player 11.2.202.637 execute code vulnerability adobe flash player 11.2.202.637 execute code vulnerab	ORG PRO PRO VER VUL VUL VUL ORG PRO PRO VER VUL VUL VUL
1	zdi-16-624 adobe flash player regexp prune stack-based buffer overflow remote code execution vulnerability	ID ORG PRO PRO O O VUL VUL VUL VUL VUL VUL VUL
1	microsoft windows server kernel elevation 2012 obtain information vulnerability microsoft windows server kernel	ORG PRO PRO PRO O O VUL VUL VUL ORG PRO PRO PRO
1	threatmeter redhat jboss bpm suite 6.3.2 bypass a restriction or similar csrf vulnerability	O ORG PRO PRO PRO VER VUL VUL VUL VUL VUL VUL VUL
1	rhel 6 chromium-browser rhsa-2016 2919 nessus	PRO VER PRO ID ID PRO
1	vuln sap solman information disclosure vulnerability	O ORG PRO VUL VUL VUL
1	sap trex 7.10 execute code vulnerability	ORG PRO VER VUL VUL VUL
1	ibm aix 5.3 obtain information vulnerability	ORG PRO VER VUL VUL VUL
1	sap trex 7.10 directory traversal vulnerability	ORG PRO VER VUL VUL VUL
1	redhat jboss bpm suite 6.3.2 bypass a restriction or similar csrf vulnerability redhat jboss bpm suite 6.3.2 bypa	ORG PRO PRO PRO VER VUL VUL VUL VUL VUL VUL VUL ORG PRO PRO PRO VER O
1	microsoft windows kernel ntsetwindowlongptr privilege escalation	ORG PRO PRO O VUL VUL
1	vuln adobe flash player and air cve-2010-2213 multiple unspecified memory corruption vulnerabilities	O ORG PRO PRO O PRO ID VUL VUL VUL VUL VUL
1	vuln adobe flash player and air cve-2010-2213 multiple unspecified memory corruption vulnerabilities	O ORG PRO PRO O PRO ID VUL VUL VUL VUL VUL
1	vuln adobe flash player and air cve-2010-2213 multiple unspecified memory corruption vulnerabilities	O ORG PRO PRO O PRO ID VUL VUL VUL VUL VUL
1	rhel 7 kernel rhsa-2017 0086 nessus	PRO VER PRO ID ID PRO
1	rhel 7 kernel rhsa-2017 0004 nessus	PRO VER PRO ID ID PRO
1	rhel 7 docker rhsa-2017 0116 nessus	PRO VER PRO ID ID PRO
1	microsoft edge windows 10 info leak type confusion remote code execution cxsecurity	ORG PRO PRO VER VUL VUL VUL VUL VUL VUL VUL O
1	cve-2016-7279 ms16-145 microsoft edge memory handling remote code execution 3204062 mcafee	ID ID ORG PRO O O VUL VUL VUL ID ORG
1	threatmeter vuln sap netweaver application server java remote authorization bypass vulnerability	O O ORG PRO O PRO PRO VUL VUL VUL VUL
1	vuln sap netweaver application server java remote authorization bypass vulnerability bugtraq	O ORG PRO O PRO PRO VUL VUL VUL VUL O
1	threatmeter vuln sap netweaver application server java remote authorization bypass vulnerability	O O ORG PRO O PRO PRO VUL VUL VUL VUL
1	threatmeter vuln oracle java se cve-2016-5568 use-after-free remote code execution vulnerability	O O ORG PRO PRO ID VUL VUL VUL VUL VUL
1	threatmeter vuln oracle java se cve-2016-5568 use-after-free remote code execution vulnerability	O O ORG PRO PRO ID VUL VUL VUL VUL VUL
1	threatmeter microsoft internet explorer 9 bypass a restriction or similar vulnerability	O ORG PRO PRO VER VUL VUL VUL VUL VUL VUL
1	threatmeter vuln adobe flash player apsb16-37 multiple remote code execution vulnerabilities	O O ORG PRO PRO ID VUL VUL VUL VUL VUL
1	vuln adobe flash player and air cve-2010-2216 unspecified memory corruption vulnerability	O ORG PRO PRO O PRO ID VUL VUL VUL VUL
1	vuln adobe flash player and air cve-2010-2216 unspecified memory corruption vulnerability	O ORG PRO PRO O PRO ID VUL VUL VUL VUL
1	vuln adobe flash player and air cve-2010-2214 unspecified memory corruption vulnerability	O ORG PRO PRO O PRO ID VUL VUL VUL VUL
1	vuln adobe flash player and air cve-2010-2214 unspecified memory corruption vulnerability	O ORG PRO PRO O PRO ID VUL VUL VUL VUL
1	vuln citrix provisioning services remote code execution and information disclosure vulnerabilities	O ORG PRO PRO VUL VUL VUL O VUL VUL VUL
1	vuln citrix provisioning services remote code execution and information disclosure vulnerabilities	O ORG PRO PRO VUL VUL VUL O VUL VUL VUL
1	threatmeter vuln red hat mod cluster cve-2016-8612 denial of service vulnerability	O O ORG ORG PRO PRO ID VUL VUL VUL VUL
1	vuln red hat mod cluster cve-2016-8612 denial of service vulnerability bugtraq	O ORG ORG PRO PRO ID VUL VUL VUL VUL O
1	threatmeter vuln red hat openshift enterprise cve-2016-9592 denial of service vulnerability	O O ORG ORG PRO PRO ID VUL VUL VUL VUL
1	threatmeter redhat jboss enterprise application platform 7.0 denial of service vulnerability	O ORG PRO PRO O PRO VER VUL VUL VUL VUL
1	vuln adobe flash player apsb16-39 multiple unspecified buffer overflow vulnerabilities bugtraq	O ORG PRO PRO ID VUL VUL VUL VUL VUL O
1	threatmeter microsoft internet explorer 10 bypass a restriction or similar vulnerability	O ORG PRO PRO VER VUL VUL VUL VUL VUL VUL
1	threatmeter adobe flash player 11.2.202.626 bypass a restriction obtain information vulnerability	O ORG PRO PRO VER VUL VUL VUL VUL VUL VUL
1	microsoft windows 8.1 bypass a restriction or similar vulnerability microsoft windows 8.1 bypass a restriction o	ORG PRO VER VUL VUL VUL VUL VUL VUL ORG PRO VER VUL VUL VUL O
1	rhel 6 chromium-browser rhsa-2016 2919	PRO VER PRO ID ID
1	rhel 6 kernel rhsa-2017 0065	PRO VER PRO ID ID
1	rhel 6 kernel rhsa-2017 0031	PRO VER PRO ID ID
1	rhel 6 kernel rhsa-2017 0036	PRO VER PRO ID ID
1	adobe flash player apsb16-39 unspecified use after free remote code execution vulnerability type vulnerability a	ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL O O O
1	zdi-16-619 adobe flash netconnection use-after-free remote code execution vulnerability zdi	ID ORG PRO O VUL VUL VUL VUL VUL O
1	vuln redhat ceph cve-2016-9579 remote denial of service vulnerability bugtraq	O ORG PRO ID VUL VUL VUL VUL VUL O
1	threatmeter microsoft windows server 2012 gain privileges obtain information vulnerability	O ORG PRO PRO VER VUL VUL VUL VUL VUL
1	threatmeter bugtraq cve 2016-6803 apache openoffice unquoted search path vulnerability	O O ID ID PRO PRO VUL VUL VUL VUL
1	vuln microsoft windows kernel win32k.sys cve-2016-7255 local privilege escalation vulnerability	O ORG PRO PRO O ID VUL VUL VUL VUL
1	vuln microsoft windows kernel win32k.sys cve-2016-7255 local privilege escalation vulnerability	O ORG PRO PRO O ID VUL VUL VUL VUL
1	vuln microsoft windows kernel win32k.sys cve-2016-7255 local privilege escalation vulnerability	O ORG PRO PRO O ID VUL VUL VUL VUL
